NOMBRE|EDAD|VALORACION_GENERAL|POTENCIAL|EQUIPO_ACTUAL|CONTRATO|ID_JUGADOR|PIE_FAVORITO|MEJOR_POSICION|SRC_JUGADOR|EQUIPO|URL_EQUIPO|ID_EQUIPO|SRC_LOGO|SRC_FLAG|PJE_GLOBAL|PJE_ATAQUE|PJE_MEDIOCAMPO|PJE_DEFENSA|GRUPO|PUESTO|PTS|PJ|PG|PE|PP|DG|INSTANCIA_ALCANZADA|MEJOR_POSICION_DESC|PESO (KG)|ALTURA (CM)|ICM (KG/M^2)
J. Porozo|21|68|77|RES|2020 ~ 2025|260740|Derecho|CB|https://cdn.sofifa.net/players/260/740/23_60.png|Ecuador|https://sofifa.com/team/111465/ecuador/|111465|https://cdn.sofifa.net/teams/111465/120.png|https://cdn.sofifa.net/flags/ec.png|75|75|75|75|GRUPO A|18|4|3|1|1|1|1|Fase de grupos|Defensa Central|84|192|22.786458333333336
D. Reasco|23|67|74|RES|2022 ~ 2024|254069|Derecho|ST|https://cdn.sofifa.net/players/254/069/23_60.png|Ecuador|https://sofifa.com/team/111465/ecuador/|111465|https://cdn.sofifa.net/teams/111465/120.png|https://cdn.sofifa.net/flags/ec.png|75|75|75|75|GRUPO A|18|4|3|1|1|1|1|Fase de grupos|Delantero Centro|75|172|25.351541373715524
K. Rodríguez|22|66|74|RES|2022 ~ 2027|272569|Derecho|ST|https://cdn.sofifa.net/players/272/569/23_60.png|Ecuador|https://sofifa.com/team/111465/ecuador/|111465|https://cdn.sofifa.net/teams/111465/120.png|https://cdn.sofifa.net/flags/ec.png|75|75|75|75|GRUPO A|18|4|3|1|1|1|1|Fase de grupos|Delantero Centro|80|190|22.1606648199446
É. Mendy|30|86|87|GK|2020 ~ 2025|234642|Derecho|GK|https://cdn.sofifa.net/players/234/642/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Portero|86|197|22.159808291891057
Y. Sabaly|29|75|75|RB|2021 ~ 2026|215699|Derecho|RB|https://cdn.sofifa.net/players/215/699/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Lateral Derecho|67|173|22.386314277122523
K. Koulibaly|31|87|87|RCB|2014 ~ 2023|201024|Derecho|CB|https://cdn.sofifa.net/players/201/024/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Defensa Central|89|187|25.45111384369012
A. Diallo|26|77|79|LCB|2019 ~ 2024|225711|Izquierdo|CB|https://cdn.sofifa.net/players/225/711/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Defensa Central|79|187|22.59143813091595
F. Ballo-Touré|25|72|76|LB|2021 ~ 2025|236723|Izquierdo|LWB|https://cdn.sofifa.net/players/236/723/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Carrillero Izquierdo|70|182|21.132713440405748
N. Mendy|30|75|75|CDM|2016 ~ 2023|198861|Derecho|CDM|https://cdn.sofifa.net/players/198/861/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Medio Centro Defensivo|73|167|26.175194521137367
C. Kouyaté|32|77|77|RCM|2018 ~ 2025|186801|Derecho|CB|https://cdn.sofifa.net/players/186/801/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Defensa Central|83|189|23.23563170124017
I. Gueye|32|82|82|LCM|2019 ~ 2023|193474|Derecho|CDM|https://cdn.sofifa.net/players/193/474/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Medio Centro Defensivo|66|174|21.79944510503369
I. Sarr|24|78|84|RW|2019 ~ 2024|235353|Derecho|RW|https://cdn.sofifa.net/players/235/353/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Extremo Derecho|76|185|22.205989773557338
B. Dia|25|79|83|ST|2021 ~ 2026|246242|Derecho|ST|https://cdn.sofifa.net/players/246/242/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Delantero Centro|75|180|23.148148148148145
S. Mané|30|89|89|LW|2016 ~ 2023|208722|Derecho|LW|https://cdn.sofifa.net/players/208/722/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Extremo Izquierdo|69|175|22.53061224489796
K. Diatta|23|73|80|SUB|2021 ~ 2025|238227|Derecho|RM|https://cdn.sofifa.net/players/238/227/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Medio Derecho|69|175|22.53061224489796
B. Dieng|21|73|80|SUB|2021 ~ 2024|261084|Derecho|ST|https://cdn.sofifa.net/players/261/084/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Delantero Centro|72|178|22.724403484408533
F. Diédhiou|29|70|70|SUB|2021 ~ 2025|223283|Derecho|ST|https://cdn.sofifa.net/players/223/283/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Delantero Centro|80|189|22.395789591556788
P. Sarr|19|71|82|SUB|2021 ~ 2026|259868|Derecho|CM|https://cdn.sofifa.net/players/259/868/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Medio Centro|70|184|20.6758034026465
P. Cissé|26|76|79|SUB|2017 ~ 2024|228386|Derecho|CB|https://cdn.sofifa.net/players/228/386/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Defensa Central|90|197|23.19049704965343
I. Jakobs|22|72|80|SUB|2021 ~ 2026|252293|Izquierdo|LWB|https://cdn.sofifa.net/players/252/293/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Carrillero Izquierdo|75|184|22.152646502835537
A. Gomis|28|77|79|SUB|2020 ~ 2025|201976|Derecho|GK|https://cdn.sofifa.net/players/201/976/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Portero|80|196|20.824656393169516
F. Mendy|21|67|77|SUB|2021 ~ 2025|259215|Derecho|CB|https://cdn.sofifa.net/players/259/215/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Defensa Central|79|191|21.655108138483047
P. Gueye|23|76|82|SUB|2020 ~ 2024|241707|Izquierdo|CDM|https://cdn.sofifa.net/players/241/707/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Medio Centro Defensivo|79|187|22.59143813091595
M. Ndiaye|25|73|80|SUB|2019 ~ 2025|245021|Derecho|CB|https://cdn.sofifa.net/players/245/021/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Defensa Central|80|188|22.634676324128566
P. Ciss|28|72|72|SUB|2021 ~ 2025|250858|Derecho|CDM|https://cdn.sofifa.net/players/250/858/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Medio Centro Defensivo|71|186|20.522603769221874
S. Dieng|27|72|75|SUB|2016 ~ 2024|239358|Derecho|GK|https://cdn.sofifa.net/players/239/358/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Portero|90|193|24.161722462347985
M. Name|27|71|74|RES|2020 ~ 2023|256692|Derecho|CM|https://cdn.sofifa.net/players/256/692/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Medio Centro|73|183|21.798202394816204
I. Ndiaye|22|69|79|RES|2019 ~ 2024|261188|Derecho|CAM|https://cdn.sofifa.net/players/261/188/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|MEdio Centro Ofensivo|70|180|21.604938271604937
N. Jackson|21|71|85|RES|2020 ~ 2026|259197|Derecho|ST|https://cdn.sofifa.net/players/259/197/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final|Delantero Centro|78|186|22.54595907041276
R. Pasveer|38|79|79|GK|2021 ~ 2023|162328|Derecho|GK|https://cdn.sofifa.net/players/162/328/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Portero|88|188|24.898143956541425
D. Dumfries|26|83|85|RWB|2021 ~ 2025|233096|Derecho|CB|https://cdn.sofifa.net/players/233/096/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Defensa Central|80|188|22.634676324128566
M. de Ligt|22|85|89|RCB|2019 ~ 2024|235243|Derecho|CB|https://cdn.sofifa.net/players/235/243/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Defensa Central|89|187|25.45111384369012
V. van Dijk|30|90|90|CB|2018 ~ 2025|203376|Derecho|CB|https://cdn.sofifa.net/players/203/376/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Defensa Central|92|195|24.194608809993426
N. Aké|27|80|83|LCB|2020 ~ 2025|208920|Izquierdo|CB|https://cdn.sofifa.net/players/208/920/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Defensa Central|75|180|23.148148148148145
D. Blind|32|82|82|LWB|2018 ~ 2023|190815|Izquierdo|LWB|https://cdn.sofifa.net/players/190/815/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Carrillero Izquierdo|72|180|22.22222222222222
F. de Jong|25|88|93|RCM|2019 ~ 2026|228702|Derecho|CM|https://cdn.sofifa.net/players/228/702/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Medio Centro|74|181|22.587833094227893
T. Koopmeiners|24|80|84|LCM|2021 ~ 2025|240679|Izquierdo|CM|https://cdn.sofifa.net/players/240/679/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Medio Centro|77|184|22.743383742911153
S. Berghuis|30|82|82|CAM|2021 ~ 2025|200260|Izquierdo|CAM|https://cdn.sofifa.net/players/200/260/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|MEdio Centro Ofensivo|75|182|22.6421929718633
S. Bergwijn|24|83|86|RS|2020 ~ 2025|225953|Derecho|CF|https://cdn.sofifa.net/players/225/953/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Media Punta|78|175|25.46938775510204
V. Janssen|28|77|77|LS|2019 ~ 2024|226537|Izquierdo|ST|https://cdn.sofifa.net/players/226/537/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Delantero Centro|89|184|26.287807183364837
M. Depay|28|87|87|SUB|2021 ~ 2023|202556|Derecho|CF|https://cdn.sofifa.net/players/202/556/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Media Punta|78|178|24.61810377477591
W. Weghorst|29|79|79|SUB|2022 ~ 2025|223689|Derecho|ST|https://cdn.sofifa.net/players/223/689/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Delantero Centro|84|197|21.64446391300987
D. Klaassen|29|81|81|SUB|2020 ~ 2024|203483|Derecho|CM|https://cdn.sofifa.net/players/203/483/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Medio Centro|70|179|21.847008520333322
C. Gakpo|23|81|86|SUB|2016 ~ 2026|242516|Derecho|CAM|https://cdn.sofifa.net/players/242/516/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|MEdio Centro Ofensivo|76|189|21.27600011197895
S. de Vrij|30|85|85|SUB|2018 ~ 2023|198176|Derecho|CB|https://cdn.sofifa.net/players/198/176/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Defensa Central|78|190|21.606648199445985
T. Malacia|22|79|85|SUB|2015 ~ 2024|238041|Izquierdo|LWB|https://cdn.sofifa.net/players/238/041/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Carrillero Izquierdo|67|170|23.18339100346021
J. Bijlow|24|80|86|SUB|2015 ~ 2025|232229|Derecho|GK|https://cdn.sofifa.net/players/232/229/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Portero|76|188|21.50294250792214
J. Timber|21|82|88|SUB|2019 ~ 2025|251805|Derecho|CB|https://cdn.sofifa.net/players/251/805/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Defensa Central|77|179|24.031709372366656
N. Lang|23|79|86|SUB|2021 ~ 2025|239380|Derecho|CAM|https://cdn.sofifa.net/players/239/380/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|MEdio Centro Ofensivo|69|176|22.275309917355372
L. de Jong|31|79|79|SUB|2019 ~ 2023|189805|Derecho|ST|https://cdn.sofifa.net/players/189/805/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Delantero Centro|86|188|24.332277048438208
M. de Roon|31|79|79|SUB|2017 ~ 2024|208461|Derecho|CDM|https://cdn.sofifa.net/players/208/461/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Medio Centro Defensivo|76|186|21.967857555786793
J. Frimpong|21|78|84|SUB|2021 ~ 2025|253149|Derecho|RM|https://cdn.sofifa.net/players/253/149/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Medio Derecho|63|171|21.545090797168363
X. Simons|19|76|87|RES|2019 ~ 2024|245367|Derecho|CAM|https://cdn.sofifa.net/players/245/367/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|MEdio Centro Ofensivo|58|174|19.157088122605362
K. Taylor|20|75|85|RES|2018 ~ 2027|255009|Izquierdo|CAM|https://cdn.sofifa.net/players/255/009/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|MEdio Centro Ofensivo|70|182|21.132713440405748
A. Noppert|28|75|78|RES|2021 ~ 2022|218212|Derecho|GK|https://cdn.sofifa.net/players/218/212/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final|Portero|94|203|22.8105510932078
J. Pickford|28|84|86|GK|2017 ~ 2024|204935|Izquierdo|GK|https://cdn.sofifa.net/players/204/935/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|Portero|77|185|22.498173849525198
K. Walker|32|85|85|RB|2017 ~ 2024|188377|Derecho|RB|https://cdn.sofifa.net/players/188/377/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|Lateral Derecho|83|183|24.78425751739377
J. Stones|28|84|85|RCB|2016 ~ 2026|203574|Derecho|CB|https://cdn.sofifa.net/players/203/574/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|Defensa Central|76|188|21.50294250792214
H. Maguire|29|82|83|LCB|2019 ~ 2024|203263|Derecho|CB|https://cdn.sofifa.net/players/203/263/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|Defensa Central|100|193|26.846358291497758
L. Shaw|26|80|81|LB|2014 ~ 2023|205988|Izquierdo|CB|https://cdn.sofifa.net/players/205/988/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|Defensa Central|75|181|22.89307408198773
D. Rice|23|85|90|CDM|2015 ~ 2024|234378|Derecho|CDM|https://cdn.sofifa.net/players/234/378/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|Medio Centro Defensivo|80|185|23.37472607742878
K. Phillips|26|83|87|RCM|2014 ~ 2024|224081|Derecho|CDM|https://cdn.sofifa.net/players/224/081/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|Medio Centro Defensivo|72|178|22.724403484408533
M. Mount|23|83|89|LCM|2016 ~ 2024|233064|Derecho|CAM|https://cdn.sofifa.net/players/233/064/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|MEdio Centro Ofensivo|74|180|22.839506172839506
P. Foden|22|85|93|RW|2016 ~ 2027|237692|Izquierdo|CAM|https://cdn.sofifa.net/players/237/692/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|MEdio Centro Ofensivo|69|171|23.59700420642249
H. Kane|28|90|90|ST|2010 ~ 2024|202126|Derecho|ST|https://cdn.sofifa.net/players/202/126/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|Delantero Centro|89|188|25.18107741059303
R. Sterling|27|88|88|LW|2015 ~ 2023|202652|Derecho|LW|https://cdn.sofifa.net/players/202/652/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|Extremo Izquierdo|69|170|23.87543252595156
J. Grealish|26|81|81|SUB|2021 ~ 2027|206517|Derecho|LW|https://cdn.sofifa.net/players/206/517/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|Extremo Izquierdo|81|180|25
B. Saka|20|81|88|SUB|2018 ~ 2024|246669|Izquierdo|LM|https://cdn.sofifa.net/players/246/669/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|Medio Izquierdo|65|178|20.515086478979924
J. Henderson|32|83|83|SUB|2011 ~ 2025|183711|Derecho|CM|https://cdn.sofifa.net/players/183/711/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|Medio Centro|80|182|24.151672503320853
J. Bellingham|19|81|88|SUB|2020 ~ 2025|252371|Derecho|CAM|https://cdn.sofifa.net/players/252/371/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final|MEdio Centro Ofensivo|75|186|21.678806798473808
