NOMBRE|EDAD|VALORACION GENERAL|POTENCIAL|EQUIPO Y CONTRATO|ID_JUGADOR|ALTURA|PESO|PIE FAVORITO|MEJOR POSICION|VALOR|SALARIO|SRC_JUGADOR|EQUIPO|URL_EQUIPO|ID_EQUIPO|SRC_LOGO|SRC_FLAG|PJE_GLOBAL|PJE_ATAQUE|PJE_MEDIOCAMPO|PJE_DEFENSA|GRUPO|PUESTO|PTS|PJ|PG|PE|PP|DG|INSTANCIA ALCANZADA
W. PachoCB|20|69|79|"SUB (6)
2022 ~ 2026"|256196|"186cm / 6'1"""|81kg / 179lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/256/196/23_60.png|Ecuador|https://sofifa.com/team/111465/ecuador/|111465|https://cdn.sofifa.net/teams/111465/120.png|https://cdn.sofifa.net/flags/ec.png|75|75|75|75|GRUPO A|18|4|3|1|1|1|1|Fase de grupos
J. SarmientoRM LM|20|69|83|"SUB (16)
2021 ~ 2026"|263522|"183cm / 6'0"""|72kg / 159lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/263/522/23_60.png|Ecuador|https://sofifa.com/team/111465/ecuador/|111465|https://cdn.sofifa.net/teams/111465/120.png|https://cdn.sofifa.net/flags/ec.png|75|75|75|75|GRUPO A|18|4|3|1|1|1|1|Fase de grupos
J. PorozoCB|21|68|77|"RES (25)
2020 ~ 2025"|260740|"192cm / 6'4"""|84kg / 185lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/260/740/23_60.png|Ecuador|https://sofifa.com/team/111465/ecuador/|111465|https://cdn.sofifa.net/teams/111465/120.png|https://cdn.sofifa.net/flags/ec.png|75|75|75|75|GRUPO A|18|4|3|1|1|1|1|Fase de grupos
D. ReascoST|23|67|74|"RES (24)
2022 ~ 2024"|254069|"172cm / 5'8"""|75kg / 165lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/254/069/23_60.png|Ecuador|https://sofifa.com/team/111465/ecuador/|111465|https://cdn.sofifa.net/teams/111465/120.png|https://cdn.sofifa.net/flags/ec.png|75|75|75|75|GRUPO A|18|4|3|1|1|1|1|Fase de grupos
K. RodríguezST|22|66|74|"RES (26)
2022 ~ 2027"|272569|"190cm / 6'3"""|80kg / 176lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/272/569/23_60.png|Ecuador|https://sofifa.com/team/111465/ecuador/|111465|https://cdn.sofifa.net/teams/111465/120.png|https://cdn.sofifa.net/flags/ec.png|75|75|75|75|GRUPO A|18|4|3|1|1|1|1|Fase de grupos
É. MendyGK|30|86|87|"GK (1)
2020 ~ 2025"|234642|"197cm / 6'6"""|86kg / 190lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/234/642/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
Y. SabalyRB RM|29|75|75|"RB (7)
2021 ~ 2026"|215699|"173cm / 5'8"""|67kg / 148lbs|Right|RB|€0|€0|https://cdn.sofifa.net/players/215/699/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
K. KoulibalyCB|31|87|87|"RCB (3)
2014 ~ 2023"|201024|"187cm / 6'2"""|89kg / 196lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/201/024/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
A. DialloCB LB|26|77|79|"LCB (4)
2019 ~ 2024"|225711|"187cm / 6'2"""|79kg / 174lbs|Left|CB|€0|€0|https://cdn.sofifa.net/players/225/711/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
F. Ballo-TouréLB LM|25|72|76|"LB (22)
2021 ~ 2025"|236723|"182cm / 6'0"""|70kg / 154lbs|Left|LWB|€0|€0|https://cdn.sofifa.net/players/236/723/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
N. MendyCDM CM|30|75|75|"CDM (6)
2016 ~ 2023"|198861|"167cm / 5'6"""|73kg / 161lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/198/861/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
C. KouyatéCDM CM|32|77|77|"RCM (8)
2018 ~ 2025"|186801|"189cm / 6'2"""|83kg / 183lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/186/801/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
I. GueyeCDM CM|32|82|82|"LCM (5)
2019 ~ 2023"|193474|"174cm / 5'9"""|66kg / 146lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/193/474/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
I. SarrRW|24|78|84|"RW (18)
2019 ~ 2024"|235353|"185cm / 6'1"""|76kg / 168lbs|Right|RW|€0|€0|https://cdn.sofifa.net/players/235/353/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
B. DiaST RW|25|79|83|"ST (21)
2021 ~ 2026"|246242|"180cm / 5'11"""|75kg / 165lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/246/242/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
S. ManéLW CAM|30|89|89|"LW (10)
2016 ~ 2023"|208722|"175cm / 5'9"""|69kg / 152lbs|Right|LW|€0|€0|https://cdn.sofifa.net/players/208/722/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
K. DiattaRW|23|73|80|"SUB (15)
2021 ~ 2025"|238227|"175cm / 5'9"""|69kg / 152lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/238/227/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
B. DiengST|21|73|80|"SUB (20)
2021 ~ 2024"|261084|"178cm / 5'10"""|72kg / 159lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/261/084/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
F. DiédhiouST|29|70|70|"SUB (19)
2021 ~ 2025"|223283|"189cm / 6'2"""|80kg / 176lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/223/283/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
P. SarrCM|19|71|82|"SUB (17)
2021 ~ 2026"|259868|"184cm / 6'0"""|70kg / 154lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/259/868/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
P. CisséCB LB|26|76|79|"SUB (12)
2017 ~ 2024"|228386|"197cm / 6'6"""|90kg / 198lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/228/386/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
I. JakobsLB LM LWB|22|72|80|"SUB (2)
2021 ~ 2026"|252293|"184cm / 6'0"""|75kg / 165lbs|Left|LWB|€0|€0|https://cdn.sofifa.net/players/252/293/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
A. GomisGK|28|77|79|"SUB (26)
2020 ~ 2025"|201976|"196cm / 6'5"""|80kg / 176lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/201/976/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
F. MendyRB CB|21|67|77|"SUB (11)
2021 ~ 2025"|259215|"191cm / 6'3"""|79kg / 174lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/259/215/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
P. GueyeCDM CM|23|76|82|"SUB (13)
2020 ~ 2024"|241707|"187cm / 6'2"""|79kg / 174lbs|Left|CDM|€0|€0|https://cdn.sofifa.net/players/241/707/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
M. NdiayeCDM CM|25|73|80|"SUB (24)
2019 ~ 2025"|245021|"188cm / 6'2"""|80kg / 176lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/245/021/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
P. CissCDM CM|28|72|72|"SUB (16)
2021 ~ 2025"|250858|"186cm / 6'1"""|71kg / 157lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/250/858/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
S. DiengGK|27|72|75|"SUB (23)
2016 ~ 2024"|239358|"193cm / 6'4"""|90kg / 198lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/239/358/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
M. NameCDM CM|27|71|74|"RES (14)
2020 ~ 2023"|256692|"183cm / 6'0"""|73kg / 161lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/256/692/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
I. NdiayeCAM ST|22|69|79|"RES (9)
2019 ~ 2024"|261188|"180cm / 5'11"""|70kg / 154lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/261/188/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
N. JacksonST CAM LM|21|71|85|"RES (25)
2020 ~ 2026"|259197|"186cm / 6'1"""|78kg / 172lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/259/197/23_60.png|Senegal|https://sofifa.com/team/1667/senegal/|1667|https://cdn.sofifa.net/teams/1667/120.png|https://cdn.sofifa.net/flags/sl.png|78|79|76|77|GRUPO A|10|6|4|2|0|2|-1|Octavos de final
R. PasveerGK|38|79|79|"GK (1)
2021 ~ 2023"|162328|"188cm / 6'2"""|88kg / 194lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/162/328/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
D. DumfriesRWB|26|83|85|"RWB (22)
2021 ~ 2025"|233096|"188cm / 6'2"""|80kg / 176lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/233/096/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
M. de LigtCB|22|85|89|"RCB (3)
2019 ~ 2024"|235243|"187cm / 6'2"""|89kg / 196lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/235/243/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
V. van DijkCB|30|90|90|"CB (4)
2018 ~ 2025"|203376|"195cm / 6'5"""|92kg / 203lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/203/376/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
N. AkéCB LWB|27|80|83|"LCB (5)
2020 ~ 2025"|208920|"180cm / 5'11"""|75kg / 165lbs|Left|CB|€0|€0|https://cdn.sofifa.net/players/208/920/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
D. BlindLWB CB|32|82|82|"LWB (17)
2018 ~ 2023"|190815|"180cm / 5'11"""|72kg / 159lbs|Left|LWB|€0|€0|https://cdn.sofifa.net/players/190/815/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
F. de JongCDM CM|25|88|93|"RCM (21)
2019 ~ 2026"|228702|"181cm / 5'11"""|74kg / 163lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/228/702/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
T. KoopmeinersCDM CM|24|80|84|"LCM (20)
2021 ~ 2025"|240679|"184cm / 6'0"""|77kg / 170lbs|Left|CM|€0|€0|https://cdn.sofifa.net/players/240/679/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
S. BerghuisCAM CM CF|30|82|82|"CAM (11)
2021 ~ 2025"|200260|"182cm / 6'0"""|75kg / 165lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/200/260/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
S. BergwijnCF ST|24|83|86|"RS (7)
2020 ~ 2025"|225953|"175cm / 5'9"""|78kg / 172lbs|Right|CF|€0|€0|https://cdn.sofifa.net/players/225/953/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
V. JanssenST|28|77|77|"LS (18)
2019 ~ 2024"|226537|"184cm / 6'0"""|89kg / 196lbs|Left|ST|€0|€0|https://cdn.sofifa.net/players/226/537/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
M. DepayCF ST|28|87|87|"SUB (10)
2021 ~ 2023"|202556|"178cm / 5'10"""|78kg / 172lbs|Right|CF|€0|€0|https://cdn.sofifa.net/players/202/556/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
W. WeghorstST|29|79|79|"SUB (19)
2022 ~ 2025"|223689|"197cm / 6'6"""|84kg / 185lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/223/689/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
D. KlaassenCM CAM|29|81|81|"SUB (14)
2020 ~ 2024"|203483|"179cm / 5'10"""|70kg / 154lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/203/483/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
C. GakpoCAM CF ST|23|81|86|"SUB (8)
2016 ~ 2026"|242516|"189cm / 6'2"""|76kg / 168lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/242/516/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
S. de VrijCB|30|85|85|"SUB (6)
2018 ~ 2023"|198176|"190cm / 6'3"""|78kg / 172lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/198/176/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
T. MalaciaLWB|22|79|85|"SUB (16)
2015 ~ 2024"|238041|"170cm / 5'7"""|67kg / 148lbs|Left|LWB|€0|€0|https://cdn.sofifa.net/players/238/041/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
J. BijlowGK|24|80|86|"SUB (13)
2015 ~ 2025"|232229|"188cm / 6'2"""|76kg / 168lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/232/229/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
J. TimberCB RWB|21|82|88|"SUB (2)
2019 ~ 2025"|251805|"179cm / 5'10"""|77kg / 170lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/251/805/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
N. LangCF ST|23|79|86|"SUB (12)
2021 ~ 2025"|239380|"176cm / 5'9"""|69kg / 152lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/239/380/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
L. de JongST|31|79|79|"SUB (9)
2019 ~ 2023"|189805|"188cm / 6'2"""|86kg / 190lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/189/805/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
M. de RoonCDM CM|31|79|79|"SUB (15)
2017 ~ 2024"|208461|"186cm / 6'1"""|76kg / 168lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/208/461/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
J. FrimpongRWB|21|78|84|"SUB (26)
2021 ~ 2025"|253149|"171cm / 5'7"""|63kg / 139lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/253/149/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
X. SimonsCAM CF|19|76|87|"RES (25)
2019 ~ 2024"|245367|"174cm / 5'9"""|58kg / 128lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/245/367/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
K. TaylorCM|20|75|85|"RES (24)
2018 ~ 2027"|255009|"182cm / 6'0"""|70kg / 154lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/255/009/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
A. NoppertGK|28|75|78|"RES (23)
2021 ~ 2022"|218212|"203cm / 6'8"""|94kg / 207lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/218/212/23_60.png|Países Bajos|https://sofifa.com/team/105035/netherlands/|105035|https://cdn.sofifa.net/teams/105035/120.png|https://cdn.sofifa.net/flags/nl.png|83|82|82|83|GRUPO A|5|11|5|3|2|0|6|Cuartos de final
J. PickfordGK|28|84|86|"GK (1)
2017 ~ 2024"|204935|185cm|77kg|Left|GK|€0|€0|https://cdn.sofifa.net/players/204/935/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final
K. WalkerRB CB|32|85|85|"RB (2)
2017 ~ 2024"|188377|183cm|83kg|Right|RB|€0|€0|https://cdn.sofifa.net/players/188/377/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final
J. StonesCB|28|84|85|"RCB (5)
2016 ~ 2026"|203574|188cm|76kg|Right|CB|€0|€0|https://cdn.sofifa.net/players/203/574/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final
H. MaguireCB|29|82|83|"LCB (6)
2019 ~ 2024"|203263|193cm|100kg|Right|CB|€0|€0|https://cdn.sofifa.net/players/203/263/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final
L. ShawLB LWB|26|80|81|"LB (3)
2014 ~ 2023"|205988|181cm|75kg|Left|CB|€0|€0|https://cdn.sofifa.net/players/205/988/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final
D. RiceCDM|23|85|90|"CDM (4)
2015 ~ 2024"|234378|185cm|80kg|Right|CDM|€0|€0|https://cdn.sofifa.net/players/234/378/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final
K. PhillipsCDM CM|26|83|87|"RCM (14)
2014 ~ 2024"|224081|178cm|72kg|Right|CDM|€0|€0|https://cdn.sofifa.net/players/224/081/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final
M. MountCM CAM|23|83|89|"LCM (19)
2016 ~ 2024"|233064|180cm|74kg|Right|CAM|€0|€0|https://cdn.sofifa.net/players/233/064/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final
P. FodenRW LW CM|22|85|93|"RW (20)
2016 ~ 2027"|237692|171cm|69kg|Left|CAM|€0|€0|https://cdn.sofifa.net/players/237/692/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final
H. KaneST|28|90|90|"ST (9)
2010 ~ 2024"|202126|188cm|89kg|Right|ST|€0|€0|https://cdn.sofifa.net/players/202/126/23_60.png|Inglaterra|https://sofifa.com/team/1318/england/|1318|https://cdn.sofifa.net/teams/1318/120.png|https://cdn.sofifa.net/flags/gb-eng.png|83|86|83|83|GRUPO B|6|10|5|3|1|1|9|Cuartos de final
